turn,train_acc,test_acc,train_time
6,0.005,0.005,228.3184518814087
6,0.005,0.005,266.3261423110962
6,0.005,0.005,304.3857924938202
6,0.005,0.005,342.458039522171
6,0.005,0.005,380.60579919815063
6,0.005,0.005,418.6303598880768
6,0.005,0.005,456.6720061302185
6,0.005,0.005,494.6829295158386
6,0.005,0.005,532.7175846099854
6,0.005,0.005,570.8295562267303
6,0.005,0.005,608.8731625080109
6,0.005,0.005,646.9049417972565
6,0.005,0.005,684.9911131858826
6,0.005,0.005,723.064215183258
6,0.005,0.005,761.0791964530945
6,0.005,0.005,799.1074182987213
6,0.00556,0.0058,837.1677076816559
6,0.00801,0.008,875.2341032028198
6,0.01327,0.0156,913.287401676178
6,0.02395,0.0303,951.2982919216156
6,0.04526,0.0572,989.3650155067444
6,0.05987,0.0688,1027.3836016654968
6,0.09478,0.1152,1065.3813736438751
6,0.10952,0.1306,1103.3795835971832
6,0.12452,0.1438,1141.4342925548553
6,0.14111,0.1636,1179.5811989307404
6,0.16035,0.1816,1217.60214304924
6,0.16248,0.1815,1255.588557958603
6,0.17774,0.2017,1293.5616781711578
6,0.18899,0.2102,1331.689777135849
6,0.20535,0.2212,1369.7809233665466
6,0.21002,0.227,1407.7559673786163
6,0.21947,0.2379,1445.8586480617523
6,0.22218,0.2324,1483.915186882019
6,0.23273,0.2461,1521.9005312919617
6,0.2461,0.2582,1559.9766974449158
6,0.24523,0.2631,1598.0954132080078
6,0.24972,0.2593,1636.2189509868622
6,0.26161,0.2667,1674.2238609790802
6,0.269,0.286,1712.3719170093536
6,0.28329,0.2852,1750.4390013217926
6,0.28438,0.2845,1788.4280581474304
6,0.29348,0.2921,1826.4230244159698
6,0.292,0.2942,1864.418826341629
6,0.30198,0.3023,1902.4281792640686
6,0.3084,0.3032,1940.5866372585297
6,0.31378,0.3132,1978.6531274318695
6,0.31852,0.3111,2016.6676878929138
6,0.31904,0.3122,2054.7600576877594
6,0.33014,0.3236,2092.8020873069763
6,0.34077,0.3332,2130.863921880722
6,0.34551,0.3387,2168.8611962795258
6,0.34566,0.3295,2206.8945796489716
6,0.35833,0.337,2244.998066186905
6,0.36106,0.3386,2283.0139434337616
6,0.36912,0.3428,2321.0765404701233
6,0.36435,0.3417,2359.091484308243
6,0.37531,0.3481,2397.1318550109863
6,0.37649,0.3472,2435.1948494911194
6,0.38975,0.3524,2473.245859146118
6,0.39044,0.3538,2511.2333900928497
6,0.4022,0.3644,2549.2410039901733
6,0.40155,0.3627,2587.1998193264008
6,0.40204,0.3568,2625.206377506256
6,0.41126,0.3656,2663.241821527481
6,0.4211,0.3702,2701.2734858989716
6,0.42271,0.36,2739.305685043335
6,0.42624,0.3729,2777.3498301506042
6,0.42946,0.3696,2815.4337060451508
6,0.43683,0.3746,2853.425605535507
6,0.43991,0.3732,2891.47505903244
6,0.444,0.372,2929.4594402313232
6,0.44581,0.3719,2967.52232670784
6,0.45129,0.3762,3005.5530564785004
6,0.46323,0.3806,3043.663845062256
6,0.46593,0.3842,3081.649416208267
6,0.46948,0.3814,3119.669580936432
6,0.47385,0.3827,3157.6833126544952
6,0.48094,0.3911,3195.77032661438
6,0.47456,0.383,3233.790361881256
6,0.48514,0.3892,3271.844462633133
6,0.48614,0.3891,3309.8380341529846
6,0.49622,0.3964,3347.823981285095
6,0.49864,0.3983,3385.8996040821075
6,0.50893,0.4018,3424.0413382053375
6,0.50937,0.3975,3462.023672103882
6,0.5139,0.398,3500.136929988861
6,0.51674,0.3999,3538.1102271080017
6,0.52046,0.3983,3576.108305454254
6,0.52419,0.3993,3614.2376539707184
6,0.52625,0.4044,3652.225021123886
6,0.53487,0.4033,3690.226972579956
6,0.54129,0.4043,3728.217331647873
6,0.54306,0.4055,3766.221918106079
6,0.54283,0.4067,3804.276641845703
6,0.55341,0.4092,3842.2920372486115
6,0.55449,0.4042,3880.28413105011
6,0.5607,0.4098,3918.2620992660522
6,0.56062,0.4063,3956.289194583893
6,0.56547,0.4064,3994.264131784439
6,0.56686,0.4056,4032.2310655117035
6,0.57014,0.4095,4070.213089466095
6,0.57482,0.4111,4108.2700316905975
6,0.57454,0.4089,4146.239389657974
6,0.58675,0.409,4184.256614208221
6,0.58389,0.4113,4222.250296354294
6,0.58427,0.4126,4260.250303268433
6,0.59055,0.412,4298.379870176315
6,0.59505,0.4136,4336.342381238937
6,0.5979,0.4153,4374.309149980545
6,0.60263,0.4152,4412.356801986694
6,0.60385,0.415,4450.343668222427
6,0.60755,0.4119,4488.413245201111
6,0.6071,0.4121,4526.508442163467
6,0.61671,0.4145,4564.49565410614
6,0.61132,0.4167,4602.538520336151
6,0.61955,0.4165,4640.527412652969
6,0.62163,0.4094,4678.596775054932
6,0.62988,0.4155,4716.637941837311
6,0.63089,0.4188,4754.712749242783
6,0.6317,0.4157,4792.722673177719
6,0.63675,0.4167,4830.727232456207
6,0.6347,0.4154,4868.79497885704
6,0.64017,0.4137,4906.851866483688
6,0.64464,0.4169,4944.8893830776215
6,0.64453,0.4201,4982.867728471756
6,0.65047,0.4219,5020.839065074921
6,0.65157,0.4184,5058.810319185257
6,0.65505,0.4181,5096.794410467148
6,0.65812,0.4229,5134.841918468475
6,0.66166,0.4197,5172.828222513199
6,0.66235,0.4213,5210.88528418541
6,0.66497,0.4196,5248.9110724925995
6,0.66304,0.4191,5286.92916893959
6,0.66646,0.4184,5324.948083639145
6,0.67138,0.4164,5363.008800506592
6,0.67164,0.4183,5401.103734731674
6,0.67447,0.42,5439.166610717773
6,0.67723,0.4225,5477.115694761276
6,0.68233,0.422,5515.122981309891
6,0.68183,0.4259,5553.183789253235
6,0.68093,0.4207,5591.182379961014
6,0.68711,0.4226,5629.204903125763
6,0.68793,0.4187,5667.213160991669
6,0.68847,0.4219,5705.251952648163
6,0.6921,0.4254,5743.363259553909
6,0.69278,0.4233,5781.355615854263
6,0.69419,0.423,5819.4017906188965
6,0.69634,0.4196,5857.440091371536
6,0.69928,0.421,5895.462656497955
