turn,train_acc,test_acc,train_time
1,0.9738806036784311,0.9719571428571429,74.39040184020996
1,0.9809078034955632,0.9777,147.49283862113953
1,0.9842365710836531,0.9796714285714285,220.64804649353027
1,0.9853491366455523,0.9792571428571428,293.6186351776123
1,0.9869331585611295,0.9799857142857142,366.2060377597809
1,0.9880475099425502,0.9800571428571428,438.640198469162
1,0.988827913073449,0.9800285714285715,511.7977237701416
1,0.9890654270698095,0.9796571428571429,584.8686559200287
1,0.9890975718211966,0.9789714285714286,657.721757888794
1,0.9905798020240478,0.9793714285714286,731.0550422668457
1,0.9907405257809835,0.9791428571428571,804.0092313289642
1,0.9913977073648983,0.9798142857142857,876.7493784427643
1,0.9914977132581028,0.9796571428571429,949.7775027751923
1,0.9917102257811621,0.9790428571428571,1022.6983032226562
1,0.9924531267021093,0.9796571428571429,1095.4671471118927
1,0.9927031414351203,0.9791,1168.5864634513855
1,0.9924745565363673,0.9788,1241.3689091205597
1,0.9925942064443083,0.9790285714285715,1314.2239439487457
1,0.9929227972362658,0.9789571428571429,1387.3106482028961
1,0.9936210526691751,0.9790857142857143,1460.0010287761688
2,0.9735680852621672,0.9717571428571429,73.05082821846008
2,0.9814060471420637,0.9779,145.9830641746521
2,0.9838169034960988,0.9789428571428571,219.36828303337097
2,0.9857723758721496,0.98,292.26244378089905
2,0.9869135145463929,0.9799285714285715,365.651540517807
2,0.9880350092058996,0.9799,439.3223810195923
2,0.9878760712684854,0.9788,512.1578679084778
2,0.9894797371987992,0.9797142857142858,585.0917675495148
2,0.9899976248600364,0.9800571428571428,658.5990700721741
2,0.9904208640866337,0.9793285714285714,731.334413766861
2,0.9912637709007852,0.9795285714285714,804.0930955410004
2,0.9911726941051884,0.9795,877.1029312610626
2,0.9918030883962805,0.9790857142857143,949.9102866649628
2,0.9918852360942698,0.9783428571428572,1022.7176492214203
2,0.9921763246762756,0.9796285714285714,1095.3704528808594
2,0.9920977486173292,0.9787857142857143,1168.112631559372
2,0.9926924265179913,0.9784714285714285,1240.7923035621643
2,0.9927281429084214,0.9791428571428571,1313.3713102340698
2,0.9930924500908089,0.9789428571428571,1386.5670335292816
2,0.9933228208090834,0.9785857142857143,1459.585345029831
3,0.9736805918920222,0.9722571428571428,72.7721529006958
3,0.9814631933667519,0.9784571428571428,145.11834287643433
3,0.9843722933672877,0.9792142857142857,218.07598447799683
3,0.9856009371980848,0.9794857142857143,290.89690256118774
3,0.9871724583770115,0.9803285714285714,363.40885972976685
3,0.9877546355410229,0.9794857142857143,435.9735128879547
3,0.9887779101268468,0.9797,507.9762363433838
3,0.9885707550623519,0.9782571428571428,581.2435710430145
3,0.9899029764253965,0.9798857142857142,653.9608688354492
3,0.9902869276225206,0.9799571428571429,727.0228180885315
3,0.9910137561677742,0.9796571428571429,800.898618221283
3,0.9910923322267206,0.9792714285714286,873.8427245616913
3,0.991333417862124,0.9793428571428572,946.4617457389832
3,0.9918066600353235,0.9792142857142857,1020.0830199718475
3,0.9918316615086246,0.9790428571428571,1092.8508079051971
3,0.9925174162048835,0.9793714285714286,1166.2944865226746
3,0.9927817174940666,0.9792285714285714,1239.3363416194916
3,0.9932120999987499,0.9792714285714286,1312.495208978653
3,0.9926602817666041,0.9781,1385.8227968215942
3,0.993208528359707,0.9786428571428571,1459.5793328285217
4,0.9732930690558551,0.9719428571428571,73.21180200576782
4,0.9814435493520154,0.9783428571428572,146.51827311515808
4,0.983845476608443,0.9787714285714286,219.00207448005676
4,0.9854795014706224,0.9785428571428572,292.14791536331177
4,0.986706359481898,0.9790857142857143,364.7093207836151
4,0.9874867626127968,0.9789714285714286,437.3462233543396
4,0.9885225379352712,0.9795571428571429,510.61488366127014
4,0.9892225791877022,0.9794285714285714,583.7656350135803
4,0.9898440443811868,0.9794142857142857,657.1098201274872
4,0.9906780220977307,0.98,730.0866820812225
4,0.9909208935526558,0.9797285714285714,802.7425019741058
4,0.9914441386724575,0.9796571428571429,875.5032472610474
4,0.9913530618768606,0.9793571428571428,950.5804591178894
4,0.9920316732950335,0.9797142857142858,1027.8923799991608
4,0.9921941828714906,0.9790714285714286,1101.4226772785187
4,0.9920798904221142,0.9789285714285715,1177.4004917144775
4,0.993001373295212,0.9797285714285714,1254.3704104423523
4,0.9927442152841149,0.9794142857142857,1330.7691533565521
4,0.9930603053394218,0.9791285714285715,1407.2308378219604
4,0.9934388990779813,0.9791571428571428,1484.479099035263
5,0.97469672319976,0.9736,75.32238674163818
5,0.9810917429062784,0.9784142857142857,152.42804884910583
5,0.9825971887629092,0.9779428571428571,229.22341394424438
5,0.9860456062589402,0.9801714285714286,305.2288496494293
5,0.9867920788189304,0.9795857142857143,381.0336413383484
5,0.98743140220763,0.9792571428571428,457.632839679718
5,0.9883671716369,0.9797857142857143,533.478613615036
5,0.989183291158229,0.9797428571428571,610.0648877620697
5,0.9895386692430089,0.9791571428571428,686.560683965683
5,0.990151205338886,0.9797,761.097264289856
5,0.9907887429080642,0.9794285714285714,836.4001250267029
5,0.9914102081015489,0.9799571428571429,911.5907220840454
5,0.9914316379358069,0.9793,988.1080820560455
5,0.9918102316743665,0.9796285714285714,1064.0852880477905
5,0.9923691931845984,0.9795285714285714,1139.5510561466217
5,0.9924924147315825,0.9792857142857143,1213.5921113491058
5,0.9929370837924377,0.9793428571428572,1289.9564197063446
5,0.9931638828716692,0.9793142857142857,1363.8060896396637
5,0.9930317322270776,0.9786857142857143,1437.7958538532257
5,0.9931210232031531,0.9787285714285714,1512.4006173610687
6,0.9739948961278075,0.9723285714285714,76.27114462852478
6,0.9819685802913386,0.9780285714285715,151.75379490852356
6,0.9840401309362873,0.9785571428571429,228.24121975898743
6,0.9859045265167412,0.9797714285714286,303.34615874290466
6,0.9869545883953876,0.9796142857142857,379.52512097358704
6,0.9879225025760446,0.9802857142857143,455.4101343154907
6,0.9884600342520184,0.9792571428571428,531.3170220851898
