turn,train_acc,test_acc,train_time
1,0.9792130607696525,0.9783714285714286,65.45302534103394
1,0.9847366005496753,0.9825,130.06508612632751
1,0.9875974834231303,0.9850285714285715,195.4691560268402
1,0.9892600813976538,0.9857142857142858,260.19796442985535
1,0.990851246591317,0.9865,325.12332224845886
1,0.9918191607719741,0.9867142857142858,390.4473593235016
1,0.9918245182305386,0.9858571428571429,455.16850066185
1,0.993110308286024,0.9862857142857143,519.7443087100983
1,0.9939032121535734,0.9863142857142857,584.8602299690247
1,0.9945943243083968,0.9859571428571429,650.2987790107727
1,0.9949372016565262,0.9856857142857143,715.9285402297974
1,0.9954979489862795,0.9861714285714286,781.6263875961304
1,0.9960819119698126,0.9857857142857143,847.0405623912811
1,0.9964569340693291,0.9860285714285715,912.8699669837952
1,0.9964408616936355,0.9855,978.808102607727
1,0.9968944598520985,0.9858285714285714,1044.4018681049347
1,0.997030182135733,0.9851714285714286,1109.7064685821533
1,0.9972284081026204,0.9856571428571429,1175.6492490768433
1,0.9973069841615667,0.9851,1241.3545806407928
1,0.99738198858147,0.9854,1306.646663427353
2,0.9787648200697541,0.9774857142857143,65.19112229347229
2,0.9844151530358038,0.9823571428571428,130.02926564216614
2,0.9874278305685871,0.9847142857142858,195.0998089313507
2,0.9889261331471318,0.9852857142857143,259.5846047401428
2,0.9903208581934293,0.9857571428571429,324.35063552856445
2,0.9915905758732211,0.9861571428571428,389.0243902206421
2,0.9917834443815439,0.9852714285714286,453.76641726493835
2,0.9933371073652555,0.9858428571428571,518.746255159378
2,0.9937657040504173,0.9856428571428572,583.2060279846191
2,0.9945871810303107,0.9856714285714285,647.790885925293
2,0.9948871987099239,0.9856714285714285,712.8364264965057
2,0.9956318854503926,0.9857428571428571,777.7766661643982
2,0.9960408381208178,0.9853857142857143,842.2585520744324
2,0.9966158720067433,0.9858857142857143,906.9291450977325
2,0.9968569576421468,0.9859571428571429,971.9068796634674
2,0.9965390817673184,0.9851142857142857,1037.0898094177246
2,0.9971105440142009,0.9854142857142857,1101.6439542770386
2,0.9973980609571635,0.9853,1166.7026703357697
2,0.9975141392260616,0.9852285714285715,1231.528562784195
2,0.9975909294654863,0.9853285714285714,1296.50839138031
3,0.9768682797379131,0.9760857142857143,65.18523526191711
3,0.9845240880266158,0.9830142857142857,130.29991745948792
3,0.987047451010506,0.9843142857142857,195.54671168327332
3,0.9890457830550728,0.9853571428571428,260.97206592559814
3,0.9903190723739077,0.9857857142857143,325.75875186920166
3,0.991104832963371,0.9859,390.6412887573242
3,0.9926299228347385,0.9861142857142857,455.59102630615234
3,0.9933299640871694,0.9862571428571428,520.1182596683502
3,0.9924638416192383,0.9849857142857142,584.8705627918243
3,0.9945693228350957,0.9858714285714286,649.883974313736
3,0.9948229092071497,0.9853428571428572,714.953004360199
3,0.995710461509339,0.9854,779.9579634666443
3,0.9961426298335437,0.9859571428571429,845.2726247310638
3,0.9963676430932538,0.9854714285714286,910.2843618392944
