turn,train_acc,test_acc,train_time
1,0.99658,0.4868,8056.490019321442
1,0.99662,0.4886,8101.72416138649
1,0.9963,0.4861,8146.97841501236
1,0.99656,0.4819,8192.201954603195
1,0.99677,0.4814,8237.40711569786
1,0.99682,0.4864,8282.597899198532
1,0.99719,0.4844,8327.914119243622
1,0.99699,0.4891,8373.174055337906
1,0.99704,0.4885,8418.466581583023
1,0.99712,0.4864,8463.73826289177
1,0.997,0.4839,8508.968183040619
1,0.99706,0.4885,8554.22703909874
1,0.99718,0.4828,8599.475868940353
1,0.99722,0.4816,8644.778747797012
1,0.99696,0.484,8690.07673048973
1,0.9972,0.4869,8735.306866168976
1,0.99733,0.4824,8780.577837467194
1,0.99719,0.4814,8825.811874389648
1,0.99735,0.4858,8871.066244363785
1,0.9974,0.486,8916.358013868332
1,0.99747,0.4876,8961.58643579483
1,0.9976,0.4862,9006.848198890686
1,0.99717,0.4846,9052.115042924881
2,0.10305,0.1179,45.26706409454346
2,0.16934,0.1948,90.57482862472534
2,0.2236,0.2453,135.85139203071594
2,0.26112,0.276,181.1017050743103
2,0.30158,0.3169,226.36102843284607
2,0.33369,0.3486,271.69164276123047
2,0.3565,0.3584,316.9496269226074
2,0.38301,0.3761,362.15637040138245
2,0.41618,0.4051,407.3963477611542
2,0.42559,0.4129,452.67973589897156
2,0.44376,0.4162,497.9535584449768
2,0.45178,0.4266,543.2020061016083
2,0.46643,0.4277,588.4231429100037
2,0.48523,0.4362,633.6686859130859
2,0.50388,0.4451,678.872633934021
2,0.51528,0.4547,724.0934348106384
2,0.53826,0.4615,769.312600851059
2,0.55762,0.4706,814.57705950737
2,0.55433,0.4621,859.8202488422394
2,0.58329,0.4739,905.0354022979736
2,0.58351,0.4733,950.3219504356384
2,0.59234,0.4756,995.5776443481445
2,0.61285,0.4776,1040.8007078170776
2,0.63849,0.4918,1086.0586166381836
2,0.64387,0.4865,1131.2879056930542
2,0.6562,0.4924,1176.5214772224426
2,0.66684,0.4904,1221.7739078998566
2,0.67102,0.4818,1267.0174627304077
2,0.6806,0.4858,1312.2239944934845
2,0.71129,0.4946,1357.4911937713623
2,0.71527,0.4901,1402.6954786777496
2,0.72548,0.4929,1447.961933374405
2,0.72072,0.4861,1493.191799879074
2,0.75329,0.4907,1538.5013616085052
2,0.75963,0.4938,1583.7512333393097
2,0.76755,0.4895,1628.979010105133
2,0.77592,0.4874,1674.2058532238007
2,0.77268,0.4768,1719.4793210029602
2,0.8017,0.4911,1764.711703300476
2,0.80704,0.4886,1809.928335905075
2,0.77818,0.4714,1855.1595242023468
2,0.8207,0.4876,1900.4759359359741
2,0.82479,0.4849,1945.6966581344604
2,0.81878,0.4798,1990.9424700737
2,0.84805,0.4862,2036.2115967273712
2,0.84685,0.4836,2081.4736285209656
2,0.85469,0.482,2126.712324857712
2,0.85214,0.4796,2171.9738132953644
2,0.86342,0.4835,2217.1777815818787
2,0.86927,0.4847,2262.401563167572
2,0.86605,0.4755,2307.680190563202
2,0.8751,0.4778,2352.9657819271088
2,0.87287,0.4752,2398.194841146469
2,0.88077,0.4724,2443.493873357773
2,0.89101,0.4855,2488.724717617035
2,0.90108,0.4837,2533.931574344635
2,0.9022,0.4856,2579.139131784439
2,0.89992,0.4768,2624.4027886390686
2,0.90532,0.4779,2669.6297776699066
2,0.91116,0.4787,2714.888546705246
2,0.91598,0.4791,2760.171198606491
2,0.92107,0.4748,2805.4080607891083
2,0.91758,0.4773,2850.637829065323
2,0.92847,0.477,2895.8392412662506
2,0.92195,0.4786,2941.067070007324
2,0.9295,0.4813,2986.2753899097443
2,0.92809,0.4873,3031.5017833709717
2,0.92653,0.4763,3076.7304108142853
2,0.93132,0.4789,3121.9731361865997
2,0.93324,0.4709,3167.195182800293
2,0.93775,0.4746,3212.446499824524
2,0.94117,0.4786,3257.667709827423
2,0.94467,0.4819,3302.895495891571
2,0.94335,0.4763,3348.119957923889
2,0.94737,0.4743,3393.352445602417
2,0.94658,0.474,3438.610649585724
2,0.95009,0.477,3483.842220067978
2,0.9456,0.4763,3529.1351737976074
2,0.95002,0.4795,3574.405945777893
2,0.95212,0.4762,3619.639639854431
2,0.95469,0.4757,3664.8627359867096
2,0.95608,0.4741,3710.071786403656
2,0.95547,0.4737,3755.308860063553
2,0.95806,0.4757,3800.5945749282837
2,0.96065,0.479,3845.840591430664
2,0.95989,0.4829,3891.1156709194183
2,0.96126,0.4731,3936.41646528244
2,0.96288,0.4768,3981.6945827007294
2,0.96394,0.4803,4026.9728491306305
2,0.96293,0.4759,4072.19065618515
2,0.96659,0.4823,4117.422372817993
2,0.96664,0.4799,4162.658584117889
2,0.96821,0.4788,4207.883678197861
2,0.97011,0.4812,4253.137717008591
2,0.96961,0.4702,4298.415974617004
2,0.96839,0.469,4343.636262655258
2,0.97006,0.4711,4388.901273012161
2,0.96975,0.4749,4434.1759922504425
2,0.97215,0.4725,4479.392369747162
2,0.97391,0.4772,4524.66858458519
2,0.97273,0.4759,4569.8919496536255
2,0.97512,0.4757,4615.155627250671
2,0.97541,0.4765,4660.418395519257
2,0.97728,0.4748,4705.67536854744
2,0.97673,0.4733,4750.960283756256
2,0.9777,0.4756,4796.219193696976
2,0.97863,0.4793,4841.443224191666
2,0.97715,0.4792,4886.716369390488
2,0.98155,0.4788,4931.937390565872
2,0.9807,0.4782,4977.19141960144
2,0.98106,0.4764,5022.445399284363
2,0.98178,0.4749,5067.71630692482
2,0.98238,0.4785,5112.933392763138
2,0.98273,0.4839,5158.152486562729
2,0.98252,0.4739,5203.362428665161
2,0.9825,0.4758,5248.575926780701
2,0.98235,0.4738,5293.788619041443
2,0.98496,0.4814,5339.054083824158
2,0.98485,0.4798,5384.277359008789
2,0.98497,0.4795,5429.5824275016785
2,0.98529,0.4762,5474.870106935501
2,0.98486,0.4751,5520.106878519058
2,0.9859,0.4774,5565.360286474228
2,0.98617,0.4785,5610.6403901577
2,0.98711,0.4814,5655.87859916687
2,0.98699,0.4768,5701.089325666428
2,0.98808,0.4813,5746.331764698029
2,0.98822,0.479,5791.576856613159
2,0.98848,0.47,5836.814958572388
2,0.98888,0.4752,5882.125358104706
2,0.98934,0.4781,5927.346704959869
2,0.9893,0.4788,5972.611123323441
2,0.98897,0.4785,6017.847265720367
2,0.98925,0.4765,6063.071408033371
2,0.99024,0.4827,6108.362814664841
2,0.99042,0.475,6153.6370408535
2,0.99104,0.4793,6198.928651332855
2,0.99094,0.4854,6244.200741767883
2,0.99176,0.4779,6289.434661626816
2,0.99136,0.4801,6334.654941558838
2,0.9922,0.4777,6379.862805366516
2,0.99214,0.4845,6425.100973367691
2,0.99158,0.485,6470.395376443863
2,0.99261,0.4761,6515.632129669189
2,0.99237,0.4792,6560.926903486252
2,0.9926,0.4837,6606.14693403244
2,0.99336,0.4829,6651.402618169785
2,0.99347,0.4798,6696.617767333984
2,0.99305,0.4781,6741.8670926094055
2,0.9937,0.4819,6787.121132612228
2,0.99359,0.4835,6832.423942089081
2,0.99345,0.4791,6877.723215103149
2,0.99404,0.4804,6922.986836910248
2,0.99401,0.4825,6968.203675746918
2,0.99465,0.4772,7013.460469961166
2,0.99462,0.4763,7058.726536035538
2,0.9945,0.4838,7103.9383153915405
2,0.99497,0.4791,7149.164224386215
2,0.99479,0.4853,7194.438229560852
2,0.99529,0.4821,7239.659219741821
2,0.99523,0.4811,7284.901759386063
2,0.99555,0.4793,7330.1369705200195
2,0.99525,0.4814,7375.345546007156
2,0.99548,0.4795,7420.597640752792
2,0.99595,0.4854,7465.818919420242
2,0.99578,0.4811,7511.084988832474
2,0.99542,0.4844,7556.378370523453
2,0.99572,0.4843,7601.660675048828
2,0.99574,0.4789,7646.964903116226
2,0.99622,0.4807,7692.243087053299
2,0.99614,0.4816,7737.523277521133
2,0.9961,0.4827,7782.84339427948
2,0.9965,0.4823,7828.075683116913
2,0.99669,0.483,7873.300422906876
2,0.9966,0.4866,7918.636407852173
2,0.99622,0.4827,7963.92733168602
2,0.99636,0.4828,8009.22548699379
2,0.99679,0.4836,8054.442296743393
2,0.99677,0.4826,8099.663519859314
2,0.99694,0.4826,8144.891060590744
2,0.99665,0.4844,8190.1355628967285
2,0.99677,0.4845,8235.385156154633
2,0.99671,0.4832,8280.638904809952
2,0.99717,0.4799,8325.923414707184
2,0.99665,0.4782,8371.176761388779
2,0.99716,0.4799,8416.415959596634
2,0.99687,0.4818,8461.662766218185
2,0.99704,0.4802,8506.966577768326
2,0.99713,0.4838,8552.204525470734
2,0.99712,0.4823,8597.43219447136
2,0.99711,0.4829,8642.730828523636
2,0.99733,0.4858,8688.037637710571
2,0.99697,0.4835,8733.320888280869
2,0.99724,0.4812,8778.60181260109
2,0.99727,0.4848,8823.889882326126
2,0.99775,0.4853,8869.134521484375
2,0.99743,0.4821,8914.418669223785
2,0.99715,0.4809,8959.717450380325
2,0.99726,0.4816,9005.019185304642
2,0.99737,0.4812,9050.263225317001
3,0.08635,0.1054,45.237635374069214
3,0.1623,0.1894,90.50420880317688
3,0.22885,0.2473,135.7696018218994
3,0.2541,0.2684,181.03107213974
3,0.30347,0.3235,226.3363938331604
3,0.34176,0.3461,271.57592391967773
3,0.36482,0.369,316.81833386421204
3,0.39744,0.3891,362.05690264701843
3,0.40929,0.4012,407.3715891838074
3,0.41923,0.4042,452.6102681159973
3,0.43522,0.4158,497.8823299407959
3,0.46431,0.432,543.1716113090515
3,0.49072,0.4495,588.4149072170258
3,0.48571,0.4427,633.6804976463318
3,0.52179,0.4606,678.9953877925873
3,0.53188,0.4615,724.2757182121277
3,0.53192,0.4603,769.5435922145844
3,0.55766,0.4767,814.8537700176239
3,0.56868,0.475,860.1028738021851
3,0.5758,0.4751,905.3833093643188
3,0.60276,0.4781,950.6344985961914
3,0.60799,0.48,995.927063703537
3,0.6238,0.4851,1041.2081742286682
3,0.638,0.4828,1086.4559135437012
3,0.6481,0.4846,1131.6871891021729
3,0.6465,0.488,1176.902160167694
3,0.64,0.4677,1222.1140344142914
3,0.68931,0.4915,1267.3695209026337
3,0.67793,0.4771,1312.6046721935272
3,0.69226,0.4875,1357.8621234893799
3,0.71617,0.487,1403.0951545238495
3,0.72313,0.4803,1448.3256723880768
3,0.74361,0.492,1493.5824778079987
3,0.74116,0.491,1538.8234181404114
3,0.75523,0.4926,1584.0856399536133
3,0.75924,0.4838,1629.3657236099243
3,0.77955,0.4924,1674.6491558551788
3,0.77391,0.4851,1719.8994326591492
3,0.77597,0.4819,1765.1622819900513
3,0.80031,0.477,1810.4004607200623
3,0.81248,0.4855,1855.6537082195282
3,0.81616,0.482,1900.883709192276
3,0.8239,0.4832,1946.1642730236053
3,0.8372,0.4841,1991.4138996601105
3,0.83709,0.4879,2036.6895625591278
3,0.85026,0.4858,2081.942480802536
3,0.852,0.4863,2127.209767818451
3,0.85838,0.4881,2172.4989099502563
3,0.86081,0.4805,2217.765382528305
3,0.87494,0.4833,2263.052063703537
3,0.87364,0.4764,2308.379276037216
3,0.8825,0.4769,2353.6235387325287
3,0.88543,0.4812,2398.8794894218445
3,0.88206,0.476,2444.1456122398376
3,0.88336,0.475,2489.3959209918976
3,0.89629,0.4793,2534.628343105316
3,0.90288,0.4826,2579.864321947098
3,0.91067,0.477,2625.0896780490875
3,0.90634,0.4776,2670.3679854869843
3,0.91393,0.486,2715.6399018764496
3,0.90676,0.4755,2760.8622183799744
3,0.91778,0.479,2806.10542011261
3,0.91417,0.4788,2851.3493027687073
3,0.92457,0.4779,2896.616478919983
3,0.92419,0.4782,2941.84024310112
3,0.92344,0.472,2987.117443561554
3,0.92906,0.4777,3032.398204088211
3,0.93146,0.4811,3077.6950178146362
3,0.92976,0.4719,3122.967895269394
3,0.93684,0.4771,3168.193199634552
3,0.93846,0.4787,3213.398859024048
3,0.93694,0.4764,3258.602228164673
3,0.94493,0.4759,3303.8481311798096
3,0.9389,0.4731,3349.098647594452
3,0.94598,0.4824,3394.345982313156
3,0.94592,0.4705,3439.5785341262817
3,0.95087,0.4807,3484.8282668590546
3,0.95039,0.4734,3530.0474133491516
3,0.94657,0.4771,3575.301422357559
3,0.9537,0.4715,3620.5196182727814
3,0.95502,0.4818,3665.7951426506042
3,0.95619,0.4747,3711.0534451007843
3,0.95804,0.4791,3756.2830893993378
3,0.95622,0.4725,3801.5585255622864
3,0.95861,0.4711,3846.774381160736
3,0.96258,0.4824,3892.0475413799286
3,0.9634,0.4771,3937.305489063263
3,0.96402,0.4717,3982.531544446945
3,0.96459,0.4772,4027.776806116104
3,0.96472,0.4767,4073.086439847946
3,0.9645,0.4787,4118.37725019455
3,0.96576,0.4733,4163.625841379166
3,0.96801,0.4761,4208.825728654861
3,0.96972,0.4735,4254.085690021515
3,0.96913,0.4764,4299.317797899246
3,0.96647,0.4771,4344.526245832443
3,0.97222,0.4766,4389.751878976822
3,0.97268,0.4802,4434.9910480976105
3,0.97219,0.4766,4480.256527662277
3,0.97146,0.4783,4525.485384464264
3,0.97233,0.4743,4570.69344830513
3,0.97491,0.4754,4615.961221218109
3,0.97437,0.4775,4661.190893173218
3,0.975,0.4754,4706.405070543289
3,0.97359,0.4757,4751.642588376999
3,0.97902,0.4827,4796.903052568436
3,0.97829,0.4741,4842.224776268005
3,0.97875,0.4766,4887.4481999874115
3,0.97942,0.4822,4932.717753410339
3,0.98117,0.4772,4977.957978248596
3,0.9797,0.4733,5023.197682619095
3,0.98027,0.4746,5068.448907375336
3,0.98188,0.4745,5113.7378034591675
3,0.98022,0.4785,5158.985063791275
3,0.98184,0.4752,5204.242959976196
3,0.98328,0.4775,5249.471039056778
3,0.98372,0.4756,5294.759356498718
3,0.9858,0.4793,5340.031417131424
3,0.9849,0.4833,5385.258246898651
3,0.98571,0.4797,5430.474345207214
3,0.98495,0.4782,5475.697385787964
3,0.98621,0.4869,5520.956535577774
3,0.98571,0.4813,5566.160295963287
3,0.98666,0.4814,5611.369380235672
3,0.98432,0.4794,5656.60518860817
3,0.98783,0.4849,5701.827340126038
3,0.98678,0.4821,5747.060063362122
3,0.9882,0.48,5792.3461883068085
3,0.98875,0.4814,5837.5441744327545
3,0.98835,0.4812,5882.7827343940735
3,0.9887,0.4793,5928.0754153728485
3,0.9893,0.4805,5973.299295663834
3,0.99013,0.4809,6018.523118257523
3,0.99047,0.4821,6063.741755962372
3,0.9901,0.482,6108.973868370056
3,0.99005,0.4798,6154.200314760208
3,0.9908,0.4826,6199.453063726425
3,0.99083,0.477,6244.679426431656
3,0.99136,0.4802,6289.947862625122
3,0.9917,0.4789,6335.161341428757
3,0.9919,0.4805,6380.44140791893
3,0.99178,0.4796,6425.713986873627
3,0.99246,0.4778,6470.947724819183
3,0.99215,0.4768,6516.233811855316
3,0.99296,0.4817,6561.467371463776
3,0.9924,0.4834,6606.737790107727
3,0.99285,0.4843,6652.039444923401
3,0.99272,0.4779,6697.289787054062
3,0.99316,0.4813,6742.525203704834
3,0.99403,0.4795,6787.746907711029
3,0.99338,0.4834,6832.979354381561
3,0.9935,0.4809,6878.201139688492
3,0.99375,0.4823,6923.411868810654
3,0.99434,0.4835,6968.674592018127
3,0.99428,0.4795,7013.9025757312775
3,0.99455,0.4797,7059.1290073394775
3,0.99494,0.4804,7104.366438150406
3,0.99458,0.4824,7149.61129117012
3,0.99448,0.4815,7194.831341743469
3,0.9949,0.4858,7240.121510744095
3,0.99532,0.4816,7285.387214422226
3,0.99494,0.4824,7330.667320489883
3,0.99493,0.4828,7375.926496505737
3,0.99571,0.4804,7421.177032232285
3,0.99556,0.4832,7466.413012266159
3,0.99542,0.4819,7511.630666255951
3,0.99546,0.4851,7556.880288600922
3,0.9958,0.4837,7602.105819225311
3,0.99639,0.4815,7647.307218551636
3,0.99597,0.4777,7692.618798971176
3,0.99591,0.4809,7737.909386873245
3,0.99616,0.477,7783.1374406814575
3,0.99613,0.4825,7828.374539852142
3,0.9962,0.4823,7873.589290857315
3,0.99641,0.4798,7918.831290245056
3,0.99645,0.4784,7964.093957424164
3,0.99646,0.478,8009.3366441726685
3,0.99679,0.4787,8054.559381484985
3,0.99663,0.4808,8099.8406457901
3,0.99661,0.4811,8145.12407207489
3,0.99661,0.4808,8190.377140045166
3,0.99657,0.4826,8235.667661905289
3,0.99685,0.4815,8280.925276517868
3,0.99728,0.4819,8326.144782304764
3,0.99713,0.4837,8371.409155845642
3,0.99668,0.4819,8416.671658754349
3,0.99686,0.4823,8461.9451982975
3,0.99707,0.4854,8507.172046422958
3,0.99737,0.4841,8552.384982824326
3,0.99703,0.479,8597.658158302307
3,0.99696,0.4815,8642.917880296707
3,0.99705,0.4816,8688.123412370682
3,0.99725,0.4805,8733.337686538696
3,0.99697,0.481,8778.588514566422
3,0.99743,0.4821,8823.861015558243
3,0.99683,0.4801,8869.070093393326
3,0.99729,0.4828,8914.350955486298
3,0.99752,0.4816,8959.611199855804
3,0.99733,0.4839,9004.83782196045
3,0.99731,0.4828,9050.060298204422
4,0.08977,0.1074,45.23947620391846
4,0.17529,0.197,90.46791481971741
4,0.22504,0.2462,135.68765258789062
4,0.26935,0.2877,180.9471549987793
4,0.29829,0.3137,226.1739637851715
4,0.33572,0.3468,271.4884843826294
4,0.34184,0.3398,316.7369565963745
4,0.38201,0.38,361.95596194267273
4,0.41201,0.4017,407.2219707965851
4,0.4103,0.4015,452.4806504249573
4,0.44174,0.4216,497.7279226779938
4,0.45616,0.4142,542.96324467659
4,0.48832,0.4457,588.2170207500458
4,0.49135,0.4453,633.4925587177277
4,0.52004,0.4618,678.7936542034149
4,0.53122,0.4608,724.037412405014
4,0.51964,0.4393,769.2745130062103
4,0.5448,0.4589,814.5040543079376
4,0.56432,0.4748,859.7311432361603
4,0.57664,0.4754,904.978110074997
4,0.57919,0.4711,950.2585051059723
4,0.59608,0.4729,995.4942026138306
4,0.60742,0.4736,1040.740055322647
4,0.63878,0.4877,1086.0056886672974
4,0.6394,0.4808,1131.2811949253082
4,0.6447,0.4795,1176.5736865997314
4,0.65307,0.4784,1221.8190243244171
4,0.67221,0.4871,1267.0459671020508
4,0.66341,0.475,1312.3179733753204
4,0.70188,0.4936,1357.5740938186646
4,0.69992,0.4808,1402.8510558605194
4,0.7203,0.4875,1448.0683743953705
4,0.71848,0.48,1493.3569769859314
4,0.74732,0.493,1538.594871520996
4,0.75085,0.4892,1583.8243687152863
4,0.76806,0.4976,1629.1053767204285
4,0.77534,0.4917,1674.323388338089
4,0.77811,0.4841,1719.609343290329
4,0.78188,0.484,1764.8379483222961
4,0.79668,0.484,1810.1241312026978
4,0.81202,0.487,1855.3814616203308
4,0.81981,0.4875,1900.5941948890686
4,0.82037,0.4832,1945.8134701251984
4,0.83154,0.485,1991.0370829105377
4,0.83757,0.4885,2036.2896168231964
4,0.83479,0.4835,2081.5401842594147
4,0.85506,0.4818,2126.8000507354736
4,0.8613,0.4864,2172.0217089653015
4,0.86283,0.481,2217.2328803539276
4,0.8691,0.4825,2262.513582468033
4,0.87683,0.4898,2307.7537961006165
4,0.8646,0.4725,2352.979380607605
4,0.88243,0.4816,2398.2815873622894
4,0.88577,0.4791,2443.4679713249207
4,0.89864,0.4862,2488.7829027175903
4,0.90345,0.4856,2534.0424494743347
4,0.8959,0.4798,2579.2967784404755
4,0.90489,0.4823,2624.552911758423
4,0.90618,0.4814,2669.8250739574432
4,0.90401,0.4813,2715.0787839889526
4,0.91317,0.4827,2760.3746840953827
4,0.9136,0.4816,2805.604581594467
4,0.92089,0.4828,2850.872485399246
4,0.92393,0.4829,2896.084012031555
4,0.92533,0.4781,2941.338788986206
4,0.92778,0.4818,2986.569619655609
4,0.92774,0.4793,3031.8087179660797
4,0.93361,0.4842,3077.0274040699005
4,0.93075,0.478,3122.2428567409515
4,0.93468,0.4779,3167.49751162529
4,0.93546,0.4809,3212.731169462204
4,0.93766,0.4762,3257.9637653827667
4,0.93891,0.4708,3303.210948944092
4,0.94646,0.4769,3348.4441974163055
4,0.94527,0.477,3393.6709048748016
4,0.94268,0.4724,3438.928836584091
4,0.95077,0.4854,3484.168871641159
4,0.94593,0.4788,3529.4824352264404
4,0.9508,0.4745,3574.7152445316315
4,0.94756,0.4736,3619.9682669639587
4,0.95247,0.4784,3665.2075185775757
4,0.95561,0.4798,3710.458698272705
4,0.95698,0.4814,3755.727470636368
4,0.95714,0.4812,3800.9871056079865
4,0.95957,0.4777,3846.238405227661
4,0.95978,0.4788,3891.4742941856384
4,0.96248,0.4862,3936.7100076675415
4,0.96431,0.4781,3981.99232172966
4,0.96053,0.4789,4027.27486371994
4,0.96089,0.4749,4072.5793855190277
4,0.96582,0.4779,4117.799016237259
4,0.96671,0.4833,4163.019820451736
