turn,train_acc,test_acc,train_time
6,0.69299,0.4795,4029.6317608356476
6,0.69477,0.4798,4052.6176402568817
6,0.69578,0.4793,4075.5672669410706
6,0.69717,0.4792,4098.475753545761
6,0.69622,0.4771,4121.516896247864
6,0.69725,0.4797,4144.5964069366455
6,0.69776,0.48,4167.615497112274
6,0.69884,0.4814,4190.566487312317
6,0.69985,0.48,4213.600441455841
6,0.70138,0.4783,4236.6226172447205
6,0.7012,0.4782,4259.634122610092
6,0.70084,0.4819,4282.788643360138
6,0.69952,0.4807,4305.767737865448
6,0.70306,0.4802,4328.964777946472
6,0.70188,0.4811,4352.039374113083
6,0.70105,0.482,4374.962255001068
6,0.70346,0.4819,4397.912710428238
6,0.70398,0.4848,4420.881603479385
6,0.70404,0.4816,4443.822757720947
6,0.70644,0.4806,4466.7665276527405
6,0.70609,0.4818,4489.864560365677
6,0.70708,0.4817,4513.013494968414
6,0.70617,0.4777,4536.078104257584
6,0.7073,0.4812,4559.066896438599
6,0.707,0.4798,4582.061106204987
6,0.70683,0.48,4605.039850950241
7,0.005,0.005,23.074888229370117
7,0.005,0.005,46.05548453330994
7,0.005,0.005,69.15800476074219
7,0.005,0.005,92.1954972743988
7,0.005,0.005,115.3076605796814
7,0.005,0.005,138.44006443023682
7,0.005,0.005,161.40679550170898
7,0.005,0.005,184.41082644462585
7,0.005,0.005,207.37961983680725
7,0.005,0.005,230.2420563697815
7,0.005,0.005,253.28023171424866
7,0.005,0.005,276.28782987594604
7,0.005,0.005,299.15132546424866
7,0.005,0.005,322.12184500694275
7,0.005,0.005,345.2287173271179
7,0.005,0.005,368.34942603111267
7,0.005,0.005,391.58689761161804
7,0.005,0.005,414.6604790687561
7,0.005,0.005,437.7251298427582
7,0.005,0.005,460.8228933811188
7,0.005,0.005,483.8757607936859
7,0.00623,0.0073,506.8337242603302
7,0.01596,0.0155,529.8648467063904
7,0.03141,0.036,552.6964619159698
7,0.06187,0.0719,575.7890350818634
7,0.08852,0.0982,598.7734041213989
7,0.11569,0.1277,621.8227682113647
7,0.13644,0.1554,644.7972917556763
7,0.14019,0.1546,667.9551961421967
7,0.16423,0.1831,691.0026988983154
7,0.18235,0.2061,714.1131310462952
7,0.19408,0.2127,737.1193974018097
7,0.20734,0.2261,760.1274628639221
7,0.20306,0.215,783.1885206699371
7,0.2292,0.2491,806.14075756073
7,0.23008,0.2413,829.1405906677246
7,0.24485,0.2621,852.2118327617645
7,0.25091,0.2652,875.433019399643
7,0.26457,0.2854,898.4524371623993
7,0.2729,0.2856,921.3903477191925
7,0.27344,0.2885,944.409087896347
7,0.27756,0.2946,967.460150718689
7,0.29125,0.2987,990.5114848613739
7,0.29913,0.3057,1013.5439388751984
7,0.31043,0.3138,1036.6565475463867
7,0.31151,0.3126,1059.5995950698853
7,0.31698,0.3191,1082.6425342559814
7,0.32981,0.332,1105.7745552062988
7,0.33522,0.3404,1128.8717849254608
7,0.33551,0.3352,1151.9910221099854
7,0.34256,0.3378,1175.006224155426
7,0.34933,0.3404,1198.016342163086
7,0.35189,0.3464,1221.109394311905
7,0.36116,0.3481,1244.1665959358215
7,0.36814,0.3545,1267.095016002655
7,0.37274,0.3608,1290.1289134025574
7,0.37934,0.3635,1313.1308977603912
7,0.37795,0.3626,1336.1025269031525
7,0.39938,0.3759,1359.2465770244598
7,0.40298,0.3834,1382.2547497749329
7,0.40395,0.3794,1405.259518146515
7,0.40572,0.3766,1428.2361941337585
7,0.41165,0.3815,1451.1558709144592
7,0.41529,0.3831,1474.1725282669067
7,0.42305,0.3794,1497.2112119197845
7,0.42925,0.3979,1520.1266918182373
7,0.43113,0.3963,1543.0068125724792
7,0.43457,0.4008,1565.947318315506
7,0.44187,0.3968,1588.8953721523285
7,0.44611,0.3984,1611.8611431121826
7,0.45428,0.4087,1634.9480633735657
7,0.45866,0.414,1657.9941055774689
7,0.46682,0.4164,1681.2038478851318
7,0.46296,0.4092,1704.1786170005798
7,0.4712,0.419,1727.151463508606
7,0.47531,0.4211,1750.1482827663422
7,0.48073,0.4194,1773.1001319885254
7,0.48271,0.4228,1796.217483997345
7,0.48129,0.4209,1819.2115874290466
7,0.49361,0.424,1842.2028017044067
7,0.49767,0.4303,1865.2239348888397
7,0.49731,0.4253,1888.2651152610779
7,0.50505,0.43,1911.3201806545258
7,0.50738,0.4378,1934.2906620502472
7,0.51223,0.4351,1957.3662109375
7,0.51522,0.4342,1980.2788319587708
7,0.52038,0.4393,2003.3882522583008
7,0.52042,0.4343,2026.4864299297333
7,0.52767,0.4435,2049.5400063991547
7,0.52863,0.4451,2072.6542494297028
7,0.53283,0.4427,2095.6258883476257
7,0.53952,0.4438,2118.77637052536
7,0.54396,0.4499,2141.894927740097
7,0.55044,0.451,2164.909419298172
7,0.54718,0.4457,2187.9348402023315
7,0.55276,0.4433,2210.8979091644287
