turn,train_acc,test_acc,train_time
1,0.8839083333333333,0.8738157894736842,12.274416208267212
1,0.9081333333333333,0.8980263157894737,24.163260221481323
1,0.9175583333333334,0.905921052631579,36.08264136314392
1,0.9282666666666667,0.9130263157894737,47.99024271965027
1,0.9350166666666667,0.9177631578947368,59.82111716270447
1,0.9403916666666666,0.9214473684210527,71.66027021408081
1,0.9450833333333334,0.9198684210526316,83.39902830123901
1,0.948125,0.9168421052631579,95.226571559906
1,0.9523583333333333,0.9172368421052631,107.01284885406494
1,0.9561666666666667,0.9169736842105263,118.89716649055481
1,0.9597833333333333,0.9175,130.72119641304016
1,0.9615166666666667,0.9152631578947369,142.5781590938568
1,0.9654166666666667,0.9163157894736842,154.40984892845154
1,0.9668416666666667,0.916578947368421,166.21979141235352
1,0.9684833333333334,0.9144736842105263,178.11332941055298
1,0.9710833333333333,0.9148684210526316,190.02137875556946
1,0.9738416666666667,0.9144736842105263,201.92728400230408
1,0.9762333333333333,0.9140789473684211,214.00413751602173
1,0.977075,0.9163157894736842,225.95351886749268
1,0.980275,0.9155263157894736,237.91655015945435
2,0.8854333333333333,0.8790789473684211,11.965174674987793
2,0.9084916666666667,0.8969736842105264,23.961281776428223
2,0.91895,0.9069736842105263,35.981950759887695
2,0.9278916666666667,0.9122368421052631,47.98554801940918
2,0.9342333333333334,0.9161842105263158,59.98335409164429
2,0.9409583333333333,0.9178947368421052,71.86219310760498
2,0.9455083333333333,0.9181578947368421,83.66992664337158
2,0.949525,0.9185526315789474,95.51029777526855
2,0.953275,0.9171052631578948,107.35666799545288
2,0.9563,0.9173684210526316,119.28228187561035
2,0.959025,0.9181578947368421,131.18031477928162
2,0.9624916666666666,0.9189473684210526,142.99457550048828
2,0.965375,0.9176315789473685,154.83143138885498
2,0.9673083333333333,0.9168421052631579,166.67155742645264
2,0.970275,0.9188157894736843,178.53294682502747
2,0.9718583333333334,0.9172368421052631,190.42662119865417
2,0.974925,0.915,202.24669241905212
2,0.9755833333333334,0.9144736842105263,214.11800909042358
2,0.97855,0.9136842105263158,225.9631040096283
2,0.98015,0.9134210526315789,237.8162226676941
3,0.8832,0.8714473684210526,11.973233699798584
3,0.9086666666666666,0.896578947368421,23.878673553466797
3,0.9186416666666667,0.9064473684210527,35.82041382789612
3,0.9275916666666667,0.9122368421052631,47.735649824142456
3,0.9352666666666667,0.9151315789473684,59.62778568267822
3,0.9412583333333333,0.9180263157894737,71.49246072769165
3,0.94555,0.9177631578947368,83.3807327747345
3,0.9487833333333333,0.9157894736842105,95.33708071708679
3,0.9523,0.9157894736842105,107.29004383087158
3,0.9560833333333333,0.9153947368421053,119.21844220161438
3,0.9594416666666666,0.9173684210526316,131.17373037338257
3,0.9617083333333334,0.9160526315789473,143.0715296268463
3,0.9663416666666667,0.9173684210526316,154.91666531562805
3,0.9684916666666666,0.9168421052631579,166.75706696510315
3,0.971,0.9163157894736842,178.61856198310852
3,0.9728083333333334,0.9164473684210527,190.48671507835388
3,0.9756166666666667,0.9163157894736842,202.420814037323
3,0.976875,0.9168421052631579,214.31126141548157
3,0.978825,0.9155263157894736,226.109619140625
3,0.9795333333333334,0.9132894736842105,237.96107268333435
4,0.8849333333333333,0.8786842105263157,11.944365739822388
4,0.9084333333333333,0.8973684210526316,23.872220039367676
4,0.9199833333333334,0.9076315789473685,35.78547739982605
4,0.9259083333333333,0.910921052631579,47.67329120635986
4,0.9352416666666666,0.9184210526315789,59.64865279197693
4,0.9396666666666667,0.9186842105263158,71.63196182250977
4,0.9456916666666667,0.92,83.5425193309784
4,0.950225,0.9182894736842105,95.38067817687988
4,0.95345,0.9198684210526316,107.23550605773926
